episode,scene_num,sequence,place,type,actor,dialogue
2,127,793,GEONOSIS,INT,POGGLE,Do you have anything to say before your sentence is carried out?
2,127,794,GEONOSIS,INT,PADMÉ,"You are committing an act of war, Archduke. I hope you are prepared for the consequences."
2,127,795,GEONOSIS,INT,POGGLE,"We build weapons, Senator... that is our business! Of course we're prepared!"
2,127,796,GEONOSIS,INT,NUTE GUNRAY,Get on with it. Carry out the sentence. I want to see her suffer.
2,127,797,GEONOSIS,INT,POGGLE,"Your other Jedi friend is waiting for you, Senator. Take them to the arena!"
2,128,798,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,ANAKIN,Don't be afraid.
2,128,799,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,PADMÉ,I'm not afraid to die. I've been dying a little bit each day since you came back into my life.
2,128,800,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,ANAKIN,What are you talking about?
2,128,801,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,PADMÉ,I love you.
2,128,802,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,ANAKIN,You love me?! I thought we decided not to fall in love. That we would be forced to live a lie. That it would destroy our lives...
2,128,803,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,PADMÉ,"I think our lives are about to be destroyed anyway. My love for you is a puzzle, Annie, for which I have no answers. I can't control it... and now I don't care. I truly, deeply love you, and before we die I want you to know."
2,128,804,GEONOSIS TUNNEL TO EXECUTION ARENA,INT,ANAKIN,"I have no desire to be cured of this love either. Long or short, I vow to spend the rest of my life with you."
2,129,805,GEONOSIS,INT,OBI-WAN,I was beginning to wonder if you had gotten my message.
2,129,806,GEONOSIS,INT,ANAKIN,"I retransmitted it as you requested, Master. Then we decided to come and rescue you."
2,129,807,GEONOSIS,INT,OBI-WAN,It looks like you're going a good job so far.
2,129,808,GEONOSIS,INT,SUN RIT,The felons before you have been convicted of espionage against the Sovereign System of Geonosis. Their sentence of death is to be carried out in this public arena henceforth.
2,129,809,GEONOSIS,INT,POGGLE,Let the executions begin!
2,129,810,GEONOSIS,INT,ANAKIN,I have a bad feeling about this.
2,129,811,GEONOSIS,INT,OBI-WAN,Take the one the left. I'll take the one on the right.
2,129,812,GEONOSIS,INT,ANAKIN,What about Padme?
2,129,813,GEONOSIS,INT,OBI-WAN,It looks like she's already on top of things.
2,129,814,GEONOSIS,INT,NUTE GUNRAY,Foul!! She can't do that... shoot her or something!
2,129,815,GEONOSIS,INT,ANAKIN,You okay?
2,129,816,GEONOSIS,INT,PADME,"Sure! Well, sort of."
2,129,817,GEONOSIS,INT,ANAKIN,Jump!!!
2,129,818,GEONOSIS,INT,NUTE GUNRAY,"This isn't how it's supposed to be! Jango, finish her off."
2,129,819,GEONOSIS,INT,COUNT DOOKU,"Patiece, Viceroy... she will die. Maybe this is the way it's supposed to end."
2,130,820,COCKPIT,INT,C-3PO,"Yes, it has been rather a long time. Do you suppose something's happened to them?"
2,130,821,COCKPIT,INT,C-3PO,"Danger? Oh no, I shouldn't think so. It looks a very dull planet to me. They should be back shortly. Just stop worrying, Artoo."
2,131,822,GEONOSIS,EXT,COUNT DOOKU,"Master Windu, how pleasant of you to join us. You're just in time for the moment of truth. I would think these two new boys of yours could use a little more training."
2,131,823,GEONOSIS,EXT,MACE WINDU,"Sorry to disappoint you, Dooku. This party's over."
2,131,824,GEONOSIS,EXT,COUNT DOOKU,"Brave, but stupid, my old Jedi friend. You're impossibly outnumbered."
2,131,825,GEONOSIS,EXT,MACE WINDU,I don't think so. One Jedi has to be worth a hundred Geonosians.
2,131,826,GEONOSIS,EXT,COUNT DOOKU,It wasn't the Geonosians I was thinking about. How well do you think one Jedi will hold up against a thousand battle droids?
2,132,827,COCKPIT,INT,C-3PO,I don't hear anything. You're scaring me! Stop imagining things!
2,133,828,GEONOSIS,EXT,OBI-WAN,Someone's got to - shut down - these droids.
2,133,829,GEONOSIS,EXT,MACE WINDU,Don't worry! It's being - taken care of!
2,136,830,COMMAND FEDERATION STARSHIP,INT,PLO KOON,We've done it! Now we have a chance!
2,136,831,COMMAND FEDERATION STARSHIP,INT,KI-ADI-MUNDI,The system's off but they're still active. That's a new feature. They are independent of the control system.
2,137,832,GEONOSIS,EXT,COUNT DOOKU,Master Windu!
2,137,833,GEONOSIS,EXT,COUNT DOOKU,You have fought gallantly. Worthy of recognition in the history archives of the Jedi Order. Now it is finished. Surrender - and your lives will be spared.
2,137,834,GEONOSIS,EXT,MACE WINDU,We will not be hostages for you to barter with Dooku.
2,137,835,GEONOSIS,EXT,COUNT DOOKU,"Then, I'm sorry, old friend. You will have to be destroyed."
2,137,836,GEONOSIS,EXT,PADME,Look!
2,137,837,GEONOSIS,EXT,YODA,Come on - hurry! Hurry!
2,139,838,GUNSHIP NUMBER ONE,INT,YODA,"More battalions to the left. Encircle them we must, then divide."
2,140,839,COCKPIT,INT,C-3PO,"I'm sure I heard something, this time. Didn't you? It's probably just a celebration"
2,142,840,GUNSHIP NUMBER TWO,INT,OBI-WAN,Hold on! Look over there...
2,142,841,GUNSHIP NUMBER TWO,INT,ANAKIN,"It's Dooku, go after him!"
2,142,842,GUNSHIP NUMBER TWO,INT,ANAKIN,Padme!!!
2,142,843,GUNSHIP NUMBER TWO,INT,ANAKIN,Put the ship down! Down!
2,142,844,GUNSHIP NUMBER TWO,INT,OBI-WAN,No! Forget her. We have to go after Dooku.
2,142,845,GUNSHIP NUMBER TWO,INT,ANAKIN,No we're not!! Land this ship!
2,142,846,GUNSHIP NUMBER TWO,INT,OBI-WAN,Don't let your personal feelings get in the way. We've got a job to do.
2,142,847,GUNSHIP NUMBER TWO,INT,ANAKIN,I don't care!.. Go back.
2,142,848,GUNSHIP NUMBER TWO,INT,OBI-WAN,Anakin! She's all right! Look.
2,142,849,GUNSHIP NUMBER TWO,INT,OBI-WAN,Follow that speeder!
2,143,850,GEONOSIS,INT,DROID CAPTAIN,Your Excellency!
2,143,851,GEONOSIS,INT,COUNT DOOKU,"That won't be necessary, Captain. Stand down. And leave them to me."
2,143,852,GEONOSIS,INT,OBI-WAN,We move in together - you slowly on the...
2,143,853,GEONOSIS,INT,ANAKIN,I'm taking him now!
2,143,854,GEONOSIS,INT,OBI-WAN,"Anakin, no!"
2,143,855,GEONOSIS,INT,ANAKIN,"You'll pay for all the Jedi you've killed today, Dooku."
2,143,856,GEONOSIS,INT,COUNT DOOKU,"Kenobi, isn't it? As you can see, my Jedi powers are far beyond yours. Now, back down."
2,143,857,GEONOSIS,INT,OBI-WAN,I don't think so.
2,143,858,GEONOSIS,INT,COUNT DOOKU,"Ah, but if I must."
2,143,859,GEONOSIS,INT,COUNT DOOKU,I have spent the last ten years learning to use the power of the Dark Side. It gives me infinitely greater power.
2,143,860,GEONOSIS,INT,OBI-WAN,You will have to prove it.
2,143,861,GEONOSIS,INT,COUNT DOOKU,"Grand Master Kenobi, you disappoint me. Yoda holds you in such high esteem."
2,143,862,GEONOSIS,INT,COUNT DOOKU,"Surely you can do better...? No, I'm surprised. Has Jedi swordsmanship degenerated so quickly, or are you trying to make fun of me? Which is it?"
2,143,863,GEONOSIS,INT,COUNT DOOKU,"come, come, Master Kenobi. Put me out of my misery."
2,143,864,GEONOSIS,INT,COUNT DOOKU,"That's brave of you, boy - but foolish. I would have thought you'd have learnt your lesson."
2,143,865,GEONOSIS,INT,ANAKIN,I'm a slow learner.
2,143,866,GEONOSIS,INT,COUNT DOOKU,"You have unusual powers, young Padawan. But not enought to save you this time."
2,143,867,GEONOSIS,INT,ANAKIN,Don't bet on it!
2,143,868,GEONOSIS,INT,OBI-WAN,Anakin!
2,143,869,GEONOSIS,INT,COUNT DOOKU,Master Yoda. At last we shall know who is the most powerful.
2,143,870,GEONOSIS,INT,YODA,"Count Dooku. No interest in contests, do I have."
2,143,871,GEONOSIS,INT,YODA,"The end for you, Count, this is."
2,143,872,GEONOSIS,INT,COUNT DOOKU,...Not yet...
2,143,873,GEONOSIS,INT,PADMÉ,Anakin!
2,143,874,GEONOSIS,INT,CLONE CAPTAIN,"Resistance is at an end, General. What are your orders ?"
2,145,875,CORUSCANT,INT,COUNT DOOKU,"The Force is with us, my Master."
2,145,876,CORUSCANT,INT,DARTH SIDIOUS,"Welcome home, Lord Tyranus. You have done well."
2,145,877,CORUSCANT,INT,COUNT DOOKU,"I bring you good news, my Lord. The war has begun."
2,145,878,CORUSCANT,INT,DARTH SIDIOUS,Excellent. Everything is going as planned.
2,147,879,JEDI TEMPLE,INT,MACE WINDU,Where is your apprentice?
2,147,880,JEDI TEMPLE,INT,OBI-WAN,On his way back to Naboo. He is escorting Senator Amidala home.
2,147,881,JEDI TEMPLE,INT,OBI-WAN,"I must admit without the clones, it would not have been a victory."
2,147,882,JEDI TEMPLE,INT,YODA,"Victory? Victory, you say?"
2,147,883,JEDI TEMPLE,INT,YODA,"Not victory, a defeat, it was... Master Obi-Wan. Begun, the Clone War has!"
